CustomerID,Recency,Frequency,Monetary
16139.0,19,3,635.41
15906.0,20,7,1567.69
12651.0,335,1,114.0
14971.0,35,3,1116.57
13767.0,2,37,17220.36
15679.0,24,4,781.28
17520.0,54,1,546.81
13391.0,204,1,59.8
12878.0,236,2,854.99
18249.0,17,1,95.34
13482.0,232,1,184.64
16152.0,269,1,1829.04
13059.0,250,1,183.4
12974.0,198,1,144.8
17664.0,19,2,604.64
15144.0,8,17,6580.44
13032.0,52,2,1010.18
15618.0,33,4,776.851
16818.0,11,11,3349.57
17870.0,2,12,1894.35
12435.0,80,2,7829.89
12494.0,16,7,1246.1000000000001
15897.0,194,2,222.05
16826.0,51,1,341.7
12619.0,16,9,3641.24
14689.0,209,1,112.8
17883.0,3,4,671.77
15234.0,277,1,197.0
13456.0,18,6,1766.72
17604.0,217,2,309.36
16348.0,32,7,1469.45
14149.0,221,1,446.62
13813.0,40,4,1366.8600000000001
16989.0,7,6,1133.25
14132.0,2,11,3586.0299999999997
15468.0,51,2,467.51
17850.0,372,34,5391.21
15743.0,16,4,784.46
17054.0,28,5,1356.33
18117.0,26,1,320.72
15665.0,168,2,2242.01
17573.0,29,3,380.6
16873.0,5,6,7123.62
14953.0,25,1,289.82
18232.0,82,4,592.97
15809.0,36,5,515.77
17384.0,19,2,336.4
17552.0,60,4,930.41
13740.0,241,1,350.75
13064.0,13,4,1119.49
12541.0,30,3,981.18
13339.0,201,1,860.12
14472.0,104,8,1936.84
16895.0,65,1,219.14
17858.0,6,12,5155.66
15527.0,19,8,2429.78
16244.0,212,2,1522.75
12454.0,56,1,3528.34
14248.0,318,1,302.58
12994.0,4,3,974.4200000000001
13629.0,23,11,7792.36
14451.0,60,2,662.59
14493.0,7,5,2383.2400000000002
15453.0,2,7,1388.37
16830.0,39,1,325.91
17278.0,241,1,246.04
17976.0,372,1,353.19
13845.0,65,1,312.98
14286.0,24,3,4628.75
17929.0,11,4,843.0
14246.0,111,3,1474.06
12811.0,261,3,514.85
14030.0,18,8,2360.09
18194.0,82,1,973.8399999999999
17512.0,29,10,2924.9900000000002
16891.0,2,5,809.7
16788.0,123,2,597.48
13122.0,94,2,922.39
16293.0,22,10,2248.9900000000002
13489.0,105,4,449.52
15480.0,116,1,905.5
12638.0,33,1,671.69
15945.0,365,1,181.0
16145.0,9,11,3799.4900000000002
18168.0,176,6,1169.94
18224.0,264,1,158.95000000000002
14438.0,306,1,131.9
15909.0,174,1,191.94
14643.0,170,2,693.8100000000001
13743.0,3,7,1341.6
14442.0,205,2,1589.82
15769.0,7,26,56252.72
14662.0,29,4,771.17
14730.0,1,8,2005.06
16182.0,72,4,6617.65
16931.0,5,21,4604.22
17221.0,7,2,335.13
12579.0,78,1,440.42
12904.0,18,2,509.58
16451.0,88,1,266.97
12976.0,212,1,738.6
14088.0,10,13,50491.81
12857.0,211,2,1106.4
14272.0,74,2,437.96
12517.0,28,5,2502.84
17346.0,4,15,2676.56
15356.0,31,10,2766.5
15762.0,65,2,583.75
13262.0,263,1,200.29
14031.0,7,19,17286.86
15917.0,248,1,123.1
15012.0,54,2,423.04
14189.0,2,15,4654.08
16053.0,33,2,1511.95
14639.0,52,6,2984.49
17334.0,302,2,307.02
13203.0,10,4,869.46
18017.0,81,3,523.0
14798.0,53,3,173.74
13876.0,64,1,122.7
17561.0,19,1,167.62
14975.0,57,1,279.94
12882.0,9,2,1463.04
18112.0,12,2,352.69
15806.0,46,3,784.58
17418.0,42,2,463.46000000000004
15783.0,11,1,246.3
14075.0,5,3,942.26
14046.0,284,1,154.99
17680.0,24,1,184.4
15345.0,46,1,393.54
16930.0,26,3,380.55
13481.0,46,5,1804.56
13141.0,85,5,2388.75
17314.0,25,8,2527.92
15639.0,134,1,425.32
15349.0,158,2,473.81
16869.0,23,4,825.42
18006.0,23,1,444.68
17537.0,30,2,897.62
14792.0,64,1,6.2
12409.0,79,3,11072.67
14582.0,41,1,114.11
16587.0,232,1,225.15
16054.0,145,1,783.9
17738.0,19,4,1879.05
15659.0,44,1,306.45
16456.0,99,5,2158.37
13962.0,22,2,169.55
15002.0,116,4,1641.76
13038.0,80,3,908.46
13291.0,156,1,361.11
14768.0,17,2,192.60000000000002
12664.0,8,9,4881.88
12425.0,78,1,777.2
16531.0,22,7,1244.59
16351.0,333,1,153.9
15392.0,5,4,1535.53
16226.0,203,3,255.12
12695.0,7,4,582.1
17594.0,85,2,993.18
17508.0,281,1,387.31
15827.0,73,14,1836.0900000000001
17759.0,17,3,834.99
16732.0,32,1,603.75
18164.0,37,1,399.65000000000003
16943.0,212,3,816.73
13485.0,233,1,454.24
16144.0,247,1,175.2
16337.0,37,1,151.05
15041.0,170,1,180.35
13091.0,28,1,345.82
15017.0,34,1,125.58
17646.0,219,3,1008.39
13283.0,60,2,93.66
12430.0,43,1,256.4
16861.0,60,2,173.76
15107.0,311,6,319.5
16225.0,45,5,1096.32
14511.0,11,5,1314.81
13504.0,64,1,295.93
13659.0,206,2,1573.2
12879.0,45,3,573.22
13594.0,53,1,396.97
13069.0,1,24,4436.12
15944.0,277,1,325.1
14133.0,130,3,605.64
14862.0,26,2,841.1999999999999
12836.0,59,4,2612.86
16457.0,218,1,208.36
15211.0,60,2,894.4100000000001
16403.0,312,1,177.5
15412.0,171,1,190.53
13654.0,43,6,2707.33
18251.0,87,1,4314.72
13363.0,18,2,992.5
16356.0,198,3,211.77
12561.0,303,1,238.85
15511.0,12,5,909.23
16416.0,27,3,1051.4
17750.0,5,9,1797.57
13894.0,24,3,564.62
12573.0,227,1,160.54000000000002
12982.0,243,1,390.54
16949.0,4,6,1286.27
16513.0,5,4,874.59
17007.0,51,6,889.9300000000001
14298.0,8,44,51527.3
14167.0,39,4,574.84
12354.0,232,1,1079.4
15664.0,51,1,386.43
12450.0,156,2,197.88
18032.0,334,1,73.5
14550.0,11,2,765.62
17696.0,38,8,2285.71
17897.0,173,3,566.6
16057.0,16,7,2263.12
14891.0,148,2,554.38
14096.0,4,17,65164.79
16253.0,67,2,3683.86
13689.0,63,1,910.0
15327.0,53,1,208.75
15900.0,24,1,351.11
13522.0,30,1,125.80000000000001
15687.0,9,9,2993.1
16135.0,263,1,517.55
15450.0,30,1,429.84
16708.0,46,1,656.63
13309.0,7,5,1456.79
17343.0,355,1,193.64
17580.0,253,3,215.72
14788.0,7,2,679.4399999999999
14851.0,23,2,511.35
14918.0,116,2,1610.15
12744.0,52,7,21279.29
15422.0,323,2,97.7
18274.0,30,1,175.92
14245.0,220,2,1693.45
13351.0,66,1,373.94
15853.0,52,1,110.8
13548.0,96,2,682.41
13496.0,11,2,653.33
14477.0,20,4,1309.6
17073.0,18,4,1446.09
14326.0,242,1,183.85
13959.0,79,3,598.2
18069.0,26,5,2036.67
15768.0,116,3,621.8299999999999
12527.0,82,3,348.71000000000004
13705.0,8,3,711.86
16309.0,106,2,706.57
13982.0,39,4,1871.81
16561.0,6,2,511.12
16966.0,8,7,2154.97
12647.0,22,12,3722.82
17636.0,19,1,285.56
15101.0,9,2,317.53
12442.0,3,1,172.06
17428.0,1,28,17256.85
14747.0,249,1,328.2
12863.0,52,1,521.2
14593.0,22,3,617.99
15649.0,336,2,816.0
15645.0,19,1,612.01
15026.0,80,3,469.0
15445.0,264,1,113.5
15372.0,137,1,2007.3999999999999
13359.0,64,1,439.56
17588.0,100,3,1240.2
14309.0,8,9,2352.53
14950.0,19,1,371.2
12375.0,11,2,457.5
13373.0,61,3,3312.25
12530.0,60,4,1662.28
16306.0,214,6,632.27
12596.0,51,2,618.27
15159.0,2,30,18641.010000000002
17642.0,120,2,712.29
14146.0,9,5,4191.0
16471.0,275,1,223.95000000000002
14631.0,51,3,1006.98
13581.0,309,1,118.0
15524.0,25,1,440.0
17793.0,25,1,323.04
14825.0,4,12,2226.91
18011.0,373,1,102.78999999999999
16159.0,282,1,348.2
13249.0,92,3,711.41
15774.0,69,1,270.8
16319.0,218,1,404.40000000000003
17265.0,139,2,562.9
12928.0,35,5,2062.7000000000003
15058.0,25,11,2124.9900000000002
15691.0,252,1,136.8
12424.0,163,2,1760.96
14436.0,99,1,89.06
17708.0,188,2,267.08
16829.0,157,1,197.22
15298.0,2,12,4799.9
17595.0,12,2,388.79
17697.0,236,1,338.95
12754.0,236,3,3010.74
15071.0,94,2,982.07
14888.0,207,1,369.2
15657.0,23,1,30.0
15415.0,313,1,572.8100000000001
13819.0,302,3,1140.35
14796.0,1,17,8022.49
14740.0,197,3,1448.21
13999.0,10,12,3901.81
18073.0,114,12,3877.5200000000004
14837.0,90,4,1649.5
16146.0,157,3,734.13
17693.0,137,1,200.47
14209.0,11,6,2073.43
14524.0,32,9,1867.68
17685.0,17,7,3191.53
16424.0,191,1,133.56
16988.0,5,1,126.12
16986.0,30,2,1873.2
12952.0,6,4,1387.79
14005.0,10,5,2874.72
17890.0,323,2,602.09
12624.0,106,2,641.13
15574.0,178,4,702.25
13149.0,14,4,1676.06
15172.0,9,5,1624.05
14481.0,165,2,636.51
16591.0,69,1,213.5
15601.0,11,14,6776.56
15046.0,9,15,5213.7699999999995
13510.0,1,4,1791.56
16473.0,165,3,316.11
12793.0,335,2,545.48
14780.0,55,2,447.68
17135.0,16,7,1139.73
14421.0,57,2,813.11
15723.0,365,1,203.1
16284.0,31,2,823.97
15266.0,338,1,119.3
14040.0,41,12,3614.92
16875.0,67,5,2095.53
17426.0,8,6,5037.26
15797.0,113,4,2207.4
14896.0,205,2,468.77000000000004
17679.0,53,2,1992.1100000000001
12426.0,195,1,582.73
13192.0,95,2,911.94
14289.0,9,6,911.26
13245.0,51,1,430.5
16706.0,37,3,531.35
16912.0,29,11,2575.38
14957.0,253,1,58.49
12412.0,75,3,1226.88
15992.0,4,1,41.989999999999995
16657.0,10,4,933.62
14667.0,11,25,9241.2
16440.0,8,5,3640.67
13685.0,3,7,3119.44
15024.0,10,10,1661.33
16079.0,17,3,1352.0
16877.0,12,6,853.72
17214.0,60,6,1069.1200000000001
15678.0,53,1,352.7
13269.0,1,15,5346.2300000000005
18030.0,4,2,230.64999999999998
14653.0,1,7,1947.55
16701.0,9,13,5398.3
16527.0,81,1,228.06
16017.0,47,1,211.88
13449.0,24,1,291.88
17429.0,128,3,524.9200000000001
12642.0,25,3,1013.26
12504.0,18,2,482.04999999999995
15800.0,107,2,699.08
15983.0,22,4,1475.02
17059.0,30,5,3095.04
14647.0,201,1,243.22
15095.0,104,4,1370.6
12814.0,102,1,125.92
14379.0,44,2,348.1
13265.0,53,5,2107.66
13506.0,316,2,458.52
14995.0,39,2,233.23000000000002
12370.0,51,4,3545.69
16406.0,19,1,163.07
16779.0,2,22,10629.720000000001
15216.0,88,1,96.6
17159.0,22,3,1538.88
13967.0,146,1,80.7
16700.0,9,13,5076.55
17878.0,44,1,379.45
14397.0,3,19,2612.96
12402.0,323,1,225.6
12925.0,5,2,694.05
17138.0,276,1,380.5
16052.0,54,1,362.06
13199.0,4,38,9817.12
12841.0,5,25,4022.35
12612.0,74,1,704.0400000000001
13929.0,169,2,842.65
15669.0,40,4,684.34
15221.0,366,1,403.25
12772.0,60,1,892.47
16923.0,12,19,7247.61
12723.0,4,5,725.07
13094.0,21,12,1927.3200000000002
16255.0,17,8,2619.91
16800.0,11,1,1201.49
13256.0,14,1,0.0
12886.0,68,2,1378.4
15648.0,204,2,657.35
12717.0,151,2,1030.98
13145.0,40,4,618.52
16042.0,22,5,1197.27
17975.0,15,13,4488.81
15251.0,9,11,10484.99
17867.0,30,6,1197.1000000000001
16971.0,38,1,357.21
14457.0,311,1,113.64
14351.0,165,1,51.0
18184.0,15,1,49.8
16110.0,45,3,1337.48
17923.0,282,1,207.50000000000003
14535.0,60,3,2864.19
17337.0,151,4,2027.8700000000001
16498.0,161,2,100.97
14480.0,11,1,279.05
15104.0,197,2,1027.44
17639.0,276,1,108.5
13311.0,4,2,598.57
17461.0,23,3,757.46
16767.0,31,11,5580.6
15212.0,241,1,101.8
15780.0,184,3,475.28000000000003
15348.0,72,1,158.04
13354.0,71,1,743.53
13272.0,31,2,276.56
16205.0,31,4,761.38
13308.0,23,3,1385.51
16419.0,113,6,972.23
14514.0,61,3,1055.35
18122.0,8,6,1826.21
16936.0,26,1,262.68
17830.0,2,3,398.7
16852.0,10,2,144.91000000000003
14863.0,29,1,266.76
12748.0,1,210,33719.73
16653.0,16,2,1212.66
15347.0,366,1,201.60000000000002
14220.0,247,2,632.4
17771.0,57,2,245.81
15048.0,65,4,384.05
13278.0,41,1,542.73
17772.0,11,2,182.77
17430.0,33,2,265.76
15845.0,18,8,3711.77
13865.0,58,4,501.56
15498.0,3,27,13316.4
17206.0,53,1,204.24
16018.0,39,2,408.90000000000003
17133.0,16,7,4892.240000000001
13034.0,55,2,642.77
14820.0,21,4,507.29
14554.0,10,4,2381.04
12669.0,151,3,2744.0299999999997
14935.0,297,1,1784.71
15081.0,22,5,504.8
12650.0,3,1,314.44
16983.0,13,7,1931.25
13706.0,303,1,330.79
18040.0,19,2,357.20000000000005
16128.0,18,5,1880.22
17217.0,234,1,113.5
16670.0,17,11,4095.9
18136.0,63,3,784.33
12908.0,176,2,750.0
17002.0,86,3,1493.73
13357.0,257,1,609.95
14817.0,200,2,1110.34
15240.0,45,5,1706.57
15263.0,107,1,156.51
14867.0,186,3,710.28
12372.0,72,3,1298.04
17761.0,33,1,712.78
16523.0,2,21,9418.470000000001
14152.0,75,2,621.29
13778.0,103,1,178.7
14299.0,8,9,3965.62
13821.0,145,2,385.64
14860.0,19,1,170.32
15854.0,4,12,2974.65
12681.0,15,22,13787.54
15440.0,55,3,383.68
12550.0,79,1,964.83
12790.0,192,1,324.92
15239.0,10,2,780.59
17623.0,33,1,527.0500000000001
13015.0,53,5,3346.28
14485.0,39,1,165.75
13673.0,19,2,396.92
14452.0,11,2,264.44
18005.0,4,2,249.72
12428.0,26,9,7956.46
13649.0,257,2,346.6
12674.0,39,4,1970.6
17446.0,177,2,120.9
12948.0,16,7,2064.95
17425.0,19,2,759.17
17719.0,38,15,5396.04
17277.0,228,2,1065.3500000000001
14808.0,40,8,2741.17
15452.0,30,3,538.73
17086.0,7,6,2050.08
13302.0,155,1,63.75
17274.0,35,1,111.97999999999999
13259.0,62,1,292.32
17946.0,233,2,149.57999999999998
16241.0,10,13,2607.87
12935.0,2,7,2160.7
17243.0,1,26,8676.85
16163.0,232,2,856.6
12394.0,64,2,1272.48
14644.0,68,2,830.76
14292.0,8,9,4871.93
12617.0,29,1,355.53
13040.0,9,2,676.99
17174.0,218,1,59.9
12519.0,64,1,340.84
16398.0,154,2,1705.8
16932.0,53,1,161.94
17549.0,24,2,148.86
13473.0,61,2,422.64
15655.0,243,1,560.67
16723.0,91,2,589.15
17939.0,160,1,99.14
15043.0,31,1,537.0
14494.0,26,1,139.56
17440.0,157,3,186.42000000000002
12750.0,129,1,275.88
15663.0,106,1,138.14
17591.0,73,7,2225.9700000000003
14327.0,163,1,311.65
12603.0,22,1,739.1999999999999
18106.0,330,1,430.7
12620.0,15,3,1339.41
15675.0,81,3,323.69
13678.0,152,1,232.6
16727.0,364,1,272.82
15994.0,55,1,427.07
16008.0,24,3,478.78
12839.0,3,14,5591.42
13168.0,36,4,1319.19
13239.0,262,1,329.56
16108.0,85,1,842.5
17186.0,47,2,144.0
17678.0,264,1,298.11
12433.0,1,7,13375.87
17299.0,12,4,669.11
16761.0,97,1,316.62
17171.0,289,1,224.91
15530.0,22,4,1502.35
16014.0,38,3,662.38
13985.0,4,15,7060.13
12673.0,5,2,610.52
15750.0,3,8,2465.48
18058.0,10,1,170.16
14645.0,157,2,597.09
18075.0,23,10,2611.75
16200.0,4,2,1080.6200000000001
18081.0,36,3,343.45
14315.0,45,6,2481.13
16494.0,297,1,826.53
16460.0,28,3,814.72
13737.0,200,1,339.59999999999997
16766.0,273,2,1145.6
16242.0,8,7,3603.21
15210.0,225,1,331.18
16125.0,367,1,289.35
14981.0,246,1,102.12
16933.0,1,2,563.23
17969.0,166,2,228.2
14411.0,311,1,1063.0
16718.0,369,1,623.75
17431.0,313,1,403.3
14211.0,53,9,2241.1
17849.0,218,4,605.8000000000001
16279.0,21,3,1509.58
16992.0,11,5,1614.31
14021.0,155,3,631.9
16162.0,252,1,37.4
16809.0,23,5,914.69
13470.0,99,2,165.0
14441.0,1,4,1712.89
17295.0,29,3,556.95
17463.0,16,5,1896.41
16506.0,20,2,90.30000000000001
16446.0,1,2,168472.5
16938.0,9,4,2736.38
13755.0,4,9,2161.35
16780.0,100,2,425.19
16835.0,128,2,180.85
15213.0,319,2,328.35
16929.0,4,7,1295.39
13750.0,54,5,1647.26
14539.0,16,2,537.48
15730.0,66,3,1120.88
13397.0,73,5,1544.13
16353.0,4,23,6675.71
14946.0,14,1,100.9
14905.0,158,2,616.15
14406.0,119,1,156.75
13809.0,305,1,155.05
16979.0,4,6,1852.0
15557.0,29,1,473.65000000000003
13301.0,104,4,618.09
16734.0,52,3,650.51
18042.0,54,1,165.04999999999998
12552.0,39,2,437.82
13842.0,59,9,3385.62
15505.0,53,5,3610.96
14895.0,8,20,11138.710000000001
16838.0,197,2,588.85
12357.0,33,1,6207.67
15027.0,31,4,1066.1499999999999
14110.0,4,12,5683.15
15389.0,172,1,500.0
16360.0,5,6,3512.53
16795.0,365,1,414.88
18239.0,219,5,1561.6100000000001
14412.0,43,2,770.03
15745.0,19,4,1094.59
17211.0,27,8,2317.2200000000003
14157.0,20,2,432.88
17084.0,35,2,2949.75
17450.0,8,46,194550.79
18223.0,5,14,6484.54
15109.0,246,1,484.95
18245.0,7,7,2567.06
12766.0,4,7,6989.63
16029.0,39,63,81024.84
12783.0,2,6,2225.91
18086.0,274,1,101.34
15996.0,88,6,1060.68
13221.0,240,2,847.41
16142.0,250,1,535.34
14629.0,4,2,959.01
14828.0,197,3,2139.76
16696.0,135,4,657.9000000000001
17268.0,108,4,763.64
14772.0,112,1,139.26
15061.0,4,48,54534.14
15918.0,191,2,334.23
13468.0,2,37,5704.97
13297.0,8,4,2089.85
16735.0,79,5,2300.56
17866.0,143,1,329.65
17965.0,38,14,2622.57
13791.0,128,2,1516.0
17912.0,310,5,311.01
14889.0,336,1,135.9
17110.0,165,1,163.29999999999998
13862.0,18,8,2209.36
15009.0,12,3,1261.78
18192.0,72,1,957.97
17388.0,78,4,1259.56
16059.0,66,6,1459.8600000000001
16164.0,17,3,822.48
17025.0,61,3,357.77
15785.0,33,5,2328.9700000000003
15093.0,18,6,4597.02
16796.0,89,1,305.62
17152.0,195,3,1689.5
16325.0,47,3,594.24
18080.0,19,2,1231.5
14581.0,17,1,138.6
13316.0,37,4,5977.7300000000005
14868.0,3,8,2953.59
13176.0,46,1,492.84
13866.0,74,1,145.67000000000002
18280.0,278,1,180.60000000000002
16169.0,8,4,1822.97
16633.0,17,6,2883.1
16674.0,55,2,319.61
15670.0,297,1,173.05
15066.0,53,1,893.59
18171.0,59,5,1231.31
15315.0,64,2,570.5
15014.0,43,2,260.17
15700.0,172,2,696.68
17874.0,185,6,683.46
14691.0,31,5,2114.33
12688.0,114,1,4873.8099999999995
17402.0,5,13,2633.85
13389.0,11,3,797.96
13072.0,267,1,177.15
17649.0,138,1,868.49
16953.0,30,1,20.8
16126.0,29,4,6287.77
17777.0,25,3,665.86
16520.0,186,3,1046.57
15615.0,10,23,10399.74
15872.0,15,2,360.93
15299.0,67,7,4507.01
14709.0,15,13,4921.04
12962.0,7,2,266.39
13681.0,18,4,827.83
15578.0,162,1,127.1
16249.0,53,5,1800.07
17348.0,15,5,1159.52
13892.0,27,4,632.97
12779.0,38,8,3981.36
12844.0,29,2,325.96000000000004
15171.0,331,1,1289.5
17791.0,30,1,106.1
17120.0,233,1,307.46
13940.0,17,4,839.14
13941.0,22,5,5112.96
15885.0,93,3,379.35
15632.0,16,8,3285.31
16240.0,24,2,3718.8
12594.0,38,10,3338.2200000000003
17142.0,239,1,579.0
17862.0,324,1,330.9
13951.0,176,3,674.45
12733.0,234,1,383.95
14882.0,27,2,589.7
14665.0,61,5,1835.7
14130.0,319,1,483.86
16496.0,9,3,1599.52
16601.0,41,1,244.79999999999998
12649.0,107,3,623.51
12472.0,32,7,6572.11
14688.0,8,21,5630.87
17951.0,40,3,1008.5400000000001
13991.0,12,6,855.97
14701.0,11,9,2549.37
16625.0,275,1,333.08
17524.0,361,1,145.0
12876.0,58,2,2218.02
13475.0,191,4,1431.78
14577.0,13,4,859.71
16423.0,25,1,346.12
18150.0,32,3,566.58
16752.0,373,1,207.5
13160.0,22,1,91.8
17790.0,27,14,1965.55
13182.0,45,1,121.18
12856.0,8,6,2179.93
16292.0,122,1,302.25
13002.0,318,1,120.94999999999999
15694.0,1,14,6479.4
14518.0,64,1,174.37
16214.0,171,3,1062.75
14715.0,25,4,867.38
17764.0,51,2,818.8199999999999
16526.0,172,1,290.36
17183.0,8,6,3347.31
13329.0,32,2,789.0
12365.0,291,2,641.38
15307.0,96,1,205.3
15035.0,90,1,252.73000000000002
14818.0,74,3,657.8
12757.0,16,13,7857.1
14656.0,169,2,291.05
16572.0,127,3,1009.6
14049.0,17,4,5681.72
13984.0,27,5,920.51
17048.0,118,3,925.35
17387.0,20,2,784.11
15593.0,71,1,199.8
13403.0,18,1,75.0
14354.0,6,2,163.62
17081.0,25,2,290.16
17302.0,15,5,1135.63
14608.0,4,4,1785.15
17475.0,79,1,194.37
14603.0,275,1,660.0
17011.0,30,1,270.9
15194.0,3,15,7616.53
14970.0,68,4,1592.06
12980.0,158,9,7374.900000000001
13668.0,3,21,6363.59
17799.0,22,10,3055.93
12420.0,64,1,600.39
14210.0,106,6,1905.8400000000001
17797.0,22,3,780.43
14840.0,268,1,62.85
17157.0,8,2,319.0
16882.0,67,3,705.12
14793.0,21,1,228.99
13512.0,261,1,251.21
15843.0,304,1,118.95000000000002
14427.0,50,2,363.34000000000003
17205.0,54,1,384.08
12830.0,38,6,6814.64
17419.0,11,12,4226.57
15201.0,87,5,1236.54
13887.0,204,1,349.55
17515.0,31,4,639.02
13183.0,8,9,3957.78
14339.0,243,1,309.52
16073.0,297,1,122.39999999999999
14997.0,46,3,546.1999999999999
15554.0,278,1,217.2
16504.0,25,1,484.38
14335.0,16,2,468.26
13501.0,288,1,1340.32
15157.0,4,3,1936.07
12985.0,1,2,1239.38
18216.0,31,1,481.75
16913.0,290,1,113.44
16153.0,50,5,1824.23
17101.0,10,4,1621.73
14533.0,25,7,1949.72
15154.0,75,1,296.42
16157.0,16,3,656.69
13081.0,12,11,28337.38
17371.0,17,3,423.89
15514.0,12,11,4139.46
18062.0,173,3,720.52
17504.0,206,9,2997.0299999999997
15047.0,270,1,343.62
14871.0,3,4,522.38
15813.0,208,2,1303.9099999999999
12453.0,134,1,707.09
14560.0,7,22,2237.77
14800.0,48,12,4339.74
14921.0,30,2,1316.07
17061.0,74,11,5232.2300000000005
16757.0,319,1,106.83000000000001
15881.0,312,5,501.39000000000004
15552.0,217,1,90.12
15549.0,77,3,1693.26
16050.0,174,1,137.9
15862.0,8,4,832.88
16454.0,45,2,6.9
17190.0,59,2,444.74
12422.0,96,3,803.5600000000001
17122.0,119,1,138.32
13833.0,159,1,384.8
16858.0,369,1,375.69000000000005
16751.0,31,1,1764.72
17486.0,261,1,396.87
18097.0,8,6,2697.8
12588.0,39,1,214.89999999999998
16313.0,3,2,274.15000000000003
14779.0,281,3,386.15
14239.0,43,11,2380.85
12599.0,29,7,1032.58
16131.0,52,6,3506.54
13989.0,66,2,1266.08
12693.0,127,4,855.91
17824.0,51,1,298.4
16256.0,267,1,752.4300000000001
13576.0,10,18,6717.34
13270.0,366,1,590.0
13639.0,74,1,1033.34
13835.0,25,4,834.57
13656.0,165,2,379.65
14583.0,6,5,1052.55
13157.0,49,4,1741.22
12988.0,292,1,535.32
13067.0,82,1,115.46000000000001
16573.0,85,2,663.61
13142.0,19,1,307.09
14383.0,38,3,1247.69
17995.0,282,1,76.1
13739.0,18,1,216.9
12702.0,20,1,219.0
12782.0,5,5,2330.92
15839.0,33,3,1048.49
12613.0,57,5,3344.38
13341.0,261,1,775.85
15930.0,67,1,426.63
14143.0,134,1,115.8
17682.0,10,6,2474.33
17919.0,88,1,1304.04
13707.0,267,2,806.41
14126.0,8,3,706.1300000000001
14520.0,2,2,270.6
13003.0,106,3,149.05
16832.0,184,3,199.15
14270.0,332,1,492.65000000000003
17873.0,80,5,1859.16
14985.0,198,2,296.75
13299.0,268,1,142.5
17728.0,4,3,2876.01
17173.0,5,8,3766.6
17362.0,239,2,312.23
12865.0,26,2,1568.23
15789.0,358,1,351.3
15145.0,4,4,1194.73
15858.0,16,5,1438.85
16551.0,96,3,922.12
15508.0,189,6,1000.27
15279.0,355,1,290.51
17530.0,1,10,2385.0
15980.0,89,3,2398.86
12531.0,15,1,125.22
13881.0,4,20,17159.52
17298.0,101,2,498.42
12832.0,32,2,383.03
17175.0,44,4,1443.69
15195.0,3,1,3861.0
13565.0,19,2,240.22
17349.0,179,1,110.75
14785.0,10,2,77.4
16193.0,237,1,314.45
13441.0,92,1,296.64
15516.0,45,3,62.43
15551.0,37,1,436.06
17400.0,126,5,2129.96
12589.0,29,2,646.68
17576.0,8,19,3622.68
13871.0,23,13,6403.25
16720.0,26,1,155.24
18246.0,24,2,596.1
15880.0,369,1,343.28000000000003
16716.0,267,2,901.2
15603.0,79,1,48.480000000000004
16775.0,10,11,1695.66
13826.0,176,1,189.5
16918.0,50,6,1068.82
14216.0,3,4,1839.3
13552.0,66,12,3740.07
15724.0,201,2,218.25
12940.0,55,2,913.54
14232.0,43,5,2048.07
12623.0,276,1,305.1
14185.0,331,1,197.65
12923.0,64,1,176.97
14104.0,155,2,216.20999999999998
13148.0,29,12,3707.12
12462.0,19,2,1189.59
16233.0,71,3,536.6800000000001
14135.0,2,15,4690.31
16589.0,71,3,459.24
18037.0,154,6,70.02
14466.0,29,7,2272.4
14371.0,295,1,100.5
13963.0,308,4,664.54
12551.0,358,1,168.0
14856.0,36,3,1311.3799999999999
13261.0,269,2,944.1
13170.0,27,1,116.00999999999999
15385.0,40,1,316.88
15118.0,134,1,244.8
12520.0,79,5,2634.26
15814.0,17,4,1945.33
17774.0,97,4,1225.41
18088.0,61,1,167.67000000000002
14154.0,239,2,1345.62
17194.0,274,2,262.62
16965.0,227,1,201.19
13298.0,1,1,360.0
16261.0,17,4,746.83
17528.0,1,8,3628.5
18181.0,24,1,382.8
17855.0,373,1,208.97
16807.0,143,3,1121.59
16637.0,32,4,1154.47
16493.0,80,4,1351.63
16678.0,3,12,3109.99
15089.0,10,6,2420.84
17846.0,85,1,2033.1
13521.0,1,3,1093.65
14041.0,266,1,141.41
13322.0,17,1,199.48000000000002
15852.0,187,2,160.71
13139.0,16,7,5064.94
13188.0,11,1,114.60000000000001
16431.0,213,3,642.81
17551.0,359,1,306.84
15533.0,19,3,807.57
13385.0,330,1,534.57
14013.0,110,3,473.02
15899.0,369,1,56.25
16183.0,67,1,338.71000000000004
17891.0,162,1,203.85999999999999
17377.0,24,20,4100.92
15110.0,24,4,996.1
12390.0,80,1,549.84
18217.0,29,2,621.75
13741.0,72,3,668.4300000000001
15083.0,257,1,88.2
13048.0,14,4,1835.91
17140.0,247,1,465.32
15556.0,24,1,279.77
15238.0,29,3,1071.99
16692.0,256,2,1276.0
14243.0,9,10,2588.77
14693.0,265,1,172.9
13645.0,120,1,252.1
15823.0,372,1,15.0
12939.0,64,8,11581.8
14401.0,4,13,4051.48
13260.0,61,1,557.62
17499.0,290,1,622.88
15805.0,23,17,5528.4800000000005
17950.0,72,3,482.2
17620.0,60,1,81.44
15612.0,36,2,195.15
14314.0,107,1,120.0
15592.0,47,1,388.58
14475.0,72,3,925.85
16927.0,116,3,543.05
17628.0,81,1,75.75
